Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Hip-Hop/Rap,38.99734055,-77.02746183,SiriusXM Shade 45 Presents: TECH N9NE,29.5,29.5,2018-05-30,Urban,The Fillmore Silver Spring,KovZpZA6tFlA
Hip-Hop/Rap,29.75377797,-95.36381697,SiriusXM Shade 45 Presents: TECH N9NE,55.0,29.5,2018-05-20,Urban,House of Blues Houston,KovZpZAE6k1A
Hip-Hop/Rap,39.96477,-75.134457,Jake Miller,22.0,22.0,2018-05-21,Urban,The Foundry,KovZpZAEktdA
Hip-Hop/Rap,35.239095,-80.845519,SiriusXM Shade 45 Presents: TECH N9NE,25.0,25.0,2018-05-26,Urban,The Fillmore Charlotte,KovZpaFEre
Hip-Hop/Rap,32.7163734,-117.16008559,Skizzy Mars,20.0,20.0,2018-05-05,Urban,House of Blues San Diego,KovZpZAEAltA
Hip-Hop/Rap,39.969491,-83.010007,Jake Miller,19.5,19.5,2018-05-14,Urban,A and R Music Bar,KovZpZAEAAIA
Hip-Hop/Rap,39.99747,-83.0074141,Flatbush ZOMBiES: See You In Hell 2018 North American Tour,25.0,25.0,2018-05-13,Urban,Newport Music Hall,KovZpZAEAt6A
Hip-Hop/Rap,33.800872,-78.7398774,SiriusXM Shade 45 Presents: TECH N9NE,35.0,25.0,2018-05-27,Urban,House of Blues Myrtle Beach,KovZpZAEkeIA
Hip-Hop/Rap,42.3322231,-83.0413692,Bhad Bhabie - Bhanned In The USA,20.0,20.0,2018-05-16,Urban,The Shelter,KovZpZA77JtA
Hip-Hop/Rap,42.3322231,-83.0413692,Saba - Care For Me Tour,16.0,16.0,2018-05-18,Urban,The Shelter,KovZpZA77JtA
Hip-Hop/Rap,29.9531499,-90.0661687,SiriusXM Shade 45 Presents: TECH N9NE,60.0,32.0,2018-05-21,Urban,House of Blues New Orleans,KovZpZAE6vtA
Hip-Hop/Rap,40.572891,-73.987548,E.Z.Mo Breezy presents GRITS & BISCUITS BLOCK PARTY,35.0,35.0,2018-05-26,Urban,Ford Amphitheater at Coney Island Boardwalk,KovZpZAIF7lA
Hip-Hop/Rap,61.2175806,-149.8925421,DMX & Zed's Dead Two Show Combo,75.0,75.0,2017-03-31,Urban,William a Egan Civic and Convention Center,KovZpZAdE17A
Hip-Hop/Rap,37.773102,-122.411003,Skizzy Mars,0,0,2018-05-01,Hip-Hop/Rap,Slim's,ZFr9jZe1Aa
Hip-Hop/Rap,33.716,-117.902901,Saba,0,0,2018-05-01,Hip-Hop/Rap,Constellation Room,ZFr9jZaFvF
Hip-Hop/Rap,38.573917,-121.470121,Prof,0,0,2018-05-01,Urban,Harlow's,KovZpZAEdkFA
Hip-Hop/Rap,33.69980699,-117.91761093,Saba,0,0,2018-05-01,Urban,Constellation Room,KovZpZAFE7IA
Hip-Hop/Rap,41.8854177,-87.6617275,Yung Gravy,0,0,2018-05-01,Urban,Bottom Lounge,KovZpZAFJF7A
Hip-Hop/Rap,33.806533,-117.912474,Blackalicious,20.0,20.0,2018-05-01,Urban,The Parish at House of Blues Anaheim,KovZ917AGEf
Hip-Hop/Rap,43.613149,-116.207134,"Flatbush Zombies, Kirk Knight, Nyck Caution",0,0,2018-05-01,Urban,Knitting Factory Concert House - Boise,KovZpZAEkdEA
Hip-Hop/Rap,43.658501,-116.166,Flatbush Zombies w/ Kirk Knight,0,0,2018-05-01,Hip-Hop/Rap,Knitting Factory Concert House - Boise,ZFr9jZda71
Hip-Hop/Rap,34.0942,-118.3815,Jake Miller,0,0,2018-05-01,Hip-Hop/Rap,Roxy Theatre-CA,ZFr9jZeA6a
Hip-Hop/Rap,40.65743789,-112.04072602,Post Malone,0,0,2018-05-01,Urban,USANA Amphitheatre,KovZpZA1lleA
Hip-Hop/Rap,35.239793,-80.845042,Rapcaviar Live feat. Migos & Trippie Redd,75.0,35.0,2018-05-01,Urban,Charlotte Metro Credit Union Amphitheatre,KovZpZA7kdJA
Hip-Hop/Rap,33.451085,-112.079228,Joey Bada$$: the Amerikkkana Tour,0,0,2018-05-02,Urban,The Van Buren,KovZ917A887
