Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Pop,39.96477,-75.134457,"FRENSHIP - Good Morning, Goodbye Tour",15.0,15.0,2018-04-13,Pop,The Foundry,KovZpZAEktdA
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-02,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-16,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-03,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.011306,-115.175281,Tony Orlando,55.05,45.87,2018-04-07,Adult Contemporary,South Point Showroom at South Point Hotel Casino and Spa,KovZpZAEFI6A
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-09,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.011306,-115.175281,Tony Orlando,55.05,45.87,2018-04-06,Adult Contemporary,South Point Showroom at South Point Hotel Casino and Spa,KovZpZAEFI6A
Pop,36.011306,-115.175281,Tony Orlando,55.05,45.87,2018-04-08,Adult Contemporary,South Point Showroom at South Point Hotel Casino and Spa,KovZpZAEFI6A
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-17,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-23,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-04,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-10,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-18,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-04-06,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-24,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-04-25,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-04-05,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-04-04,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-04-01,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-04-03,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-04-05,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-04-04,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-04-10,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-04-17,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-04-11,Pop,Sands Showroom at the Venetian,KovZpa3xIe
