Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Dance/Electronic,42.856098,-78.864403,Minus the Bear,0,0,2018-05-01,Dance/Electronic,Town Ballroom,ZFr9jZAaF7
Dance/Electronic,47.576599,-122.331596,Carnage,0,0,2018-05-01,Dance/Electronic,Studio Seven,ZFr9jZkFvd
Dance/Electronic,38.0296151,-78.4776338,ODESZA: 2018 A Moment Apart Tour,0,0,2018-05-01,Club Dance,Sprint Pavilion,KovZpZA1EAkA
Dance/Electronic,33.6997648,-117.9175717,"Bishop Briggs, Matt Maeson",0,0,2018-05-03,Club Dance,The Observatory,KovZpZAF6JkA
Dance/Electronic,41.81595297,-71.44339174,Fleetmac Wood Presents Rumours Rave - Providence,0,0,2018-05-03,Club Dance,Fete Music Hall,KovZpafG8e
Dance/Electronic,42.644402,-83.274696,Minus the Bear,0,0,2018-05-03,Dance/Electronic,The Crofoot Ballroom,ZFr9jZkkvd
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-05-03,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-05-03,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,42.341719,-83.060042,Kygo,55.0,55.0,2018-05-03,Club Dance,Masonic Temple,KovZpa31ze
Dance/Electronic,42.460429,-83.135001,Amine Edge & Dance At Grasshopper Underground,0,0,2018-05-04,Club Dance,The Grasshopper Underground,KovZpZAkInIA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-05-04,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,37.778479,-122.417473,Tchami X Malaa,39.5,39.5,2018-05-04,Club Dance,Bill Graham Civic Auditorium,KovZpaKope
Dance/Electronic,40.7567868,-73.9884479,Mo'Fiyah,20.0,20.0,2018-05-04,Club Dance,B.B. King Blues Club & Grill,KovZpZAEAE1A
Dance/Electronic,40.7272,-73.945602,What So Not,0,0,2018-05-04,Dance/Electronic,Brooklyn Steel,Z7r9jZad7c
Dance/Electronic,39.1424977,-94.5458707,"A State Of Riddim With Blunts & Blondes, Bandlez, Xaebor + More",22.0,22.0,2018-05-04,Club Dance,VooDoo Lounge at Harrah's Casino North Kansas City,KovZpZAaatJA
Dance/Electronic,36.124401,-115.145103,Kygo,0,0,2018-05-04,Dance/Electronic,Encore Beach Club,Z7r9jZadaT
Dance/Electronic,33.7477915,-117.87160501,"Star Bar with DJ Brynn Taylor, Club Lucky Go Go Boys and DJ Ionicx",0,0,2018-05-05,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,40.813351,-96.700616,Official House Party - Cinco De Mayo,0,0,2018-05-05,Club Dance,Bourbon Theatre,KovZpZAknIaA
Dance/Electronic,39.949718,-75.169853,Cinco De Mayo W/ the Armentani Brothers,0,0,2018-05-05,Club Dance,Coda,KovZpZAJIaEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-05-05,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,34.019171,-118.272728,Pulse,0,0,2018-05-05,Club Dance,The MARKE,KovZpZAklE6A
Dance/Electronic,38.626701,-90.266998,Minus the Bear,0,0,2018-05-05,Dance/Electronic,The Ready Room,Z7r9jZaerZ
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-05-05,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.169428,-115.143,Desert Hearts Presents Sin City Hearts Festival 2018 - 18+ Event,49.99,24.99,2018-05-05,Club Dance,Downtown Las Vegas Events Center,KovZpZA77IvA
Dance/Electronic,36.124401,-115.145103,DJ Snake,0,0,2018-05-05,Dance/Electronic,Encore Beach Club,Z7r9jZadaT
