Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Rock,36.1276013,-115.1676835,John Fogerty,249.36,63.09,2018-10-19,Pop,Encore Theater at Wynn Las Vegas,KovZpa30pe
Rock,34.44562,-119.2454,Oingo Boingo Dance Party,38.0,38.0,2018-10-13,Pop,Libbey Bowl,KovZpZAJtF6A
Rock,36.1276013,-115.1676835,John Fogerty,249.36,63.09,2018-10-12,Pop,Encore Theater at Wynn Las Vegas,KovZpa30pe
Rock,36.11923772,-115.17165653,The Righteous Brothers,125.0,49.0,2018-10-10,Oldies & Classics,Harrah's Showroom at Harrah's Las Vegas,KovZpZAJaJ1A
Rock,36.11923772,-115.17165653,Tenors of Rock,102.99,52.99,2018-09-30,Pop,Harrah's Showroom at Harrah's Las Vegas,KovZpZAJaJ1A
Rock,38.03066678,-78.48125473,Frank Turner & The Sleeping Souls,0,0,2018-10-01,Alternative Rock,Jefferson Theater,KovZpZA16lAA
Rock,36.11923772,-115.17165653,Tenors of Rock,102.99,52.99,2018-10-01,Pop,Harrah's Showroom at Harrah's Las Vegas,KovZpZAJaJ1A
Rock,32.7827,-96.775803,Dark Tranquility w/ Amorphis,0,0,2018-10-01,Hard Rock,Trees,ZFr9jZeF76
Rock,29.424801,-98.488503,Dark Tranquility w/ Amorphis,0,0,2018-10-02,Hard Rock,The Rock Box,Z7r9jZaeDb
Rock,39.735001,-105.020401,Ozzy Osbourne: No More Tours 2,0,0,2018-10-02,Hard Rock,Pepsi Center,ZFr9jZe7ek
Rock,41.4967035,-81.6894825,Justin Timberlake - The Man Of The Woods Tour,0,0,2018-10-02,Pop,Quicken Loans Arena,KovZpZAF7dtA
Rock,36.11923772,-115.17165653,Tenors of Rock,102.99,52.99,2018-10-03,Pop,Harrah's Showroom at Harrah's Las Vegas,KovZpZAJaJ1A
Rock,29.5828,-95.086098,Dark Tranquility w/ Amorphis,0,0,2018-10-03,Hard Rock,Scout Bar - Houston,ZFr9jZ6F7e
Rock,36.11923772,-115.17165653,The Righteous Brothers,125.0,49.0,2018-10-03,Oldies & Classics,Harrah's Showroom at Harrah's Las Vegas,KovZpZAJaJ1A
Rock,36.1276013,-115.1676835,The Moody Blues,273.29,64.09,2018-10-03,Pop,Encore Theater at Wynn Las Vegas,KovZpa30pe
Rock,35.964436,-83.917071,John Prine - The Tree Of Forgiveness Tour,109.0,69.0,2018-10-03,Pop,Tennessee Theatre,KovZpZAJF7AA
Rock,36.152997,-86.780605,Frank Turner & The Sleeping Souls: Be More Kind World Tour 2018,0,0,2018-10-04,Alternative Rock,Cannery Ballroom,KovZ917A_O0
Rock,36.11923772,-115.17165653,Tenors of Rock,102.99,52.99,2018-10-04,Pop,Harrah's Showroom at Harrah's Las Vegas,KovZpZAJaJ1A
Rock,44.051208,-123.097057,Terry Bozzio,0,0,2018-10-04,Pop,Wow Hall,KovZpZA1keEA
Rock,47.657309,-117.42578,Descendents,0,0,2018-10-04,Punk,Knitting Factory Concert House - Spokane,KovZpZAaIkAA
Rock,36.11923772,-115.17165653,The Righteous Brothers,125.0,49.0,2018-10-04,Oldies & Classics,Harrah's Showroom at Harrah's Las Vegas,KovZpZAJaJ1A
Rock,33.7477915,-117.87160501,Caliente Thursday with DJ Erickson and DJ Kaboom,0,0,2018-10-04,Pop,Velvet Lounge,KovZpZAJFakA
Rock,40.6511,-112.018204,Ozzy Osbourne: No More Tours 2,0,0,2018-10-04,Hard Rock,Usana Amphitheatre,ZFr9jZdavd
Rock,36.11923772,-115.17165653,Tenors of Rock,102.99,52.99,2018-10-05,Pop,Harrah's Showroom at Harrah's Las Vegas,KovZpZAJaJ1A
Rock,39.7658108,-94.8510479,Three Dog Night,98.0,38.5,2018-10-05,Pop,Missouri Theatre ,KovZpZAan1FA
