Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Rock,47.0959472,-119.982652,Live Nation Presents Journey / Def Leppard,171.5,51.5,2018-09-29,Pop,Gorge Amphitheatre,KovZpZAEkk1A
Rock,40.779925,-73.980673,Alice Cooper,85.0,45.0,2018-09-06,Pop,Beacon Theatre,KovZpZAEAd6A
Rock,41.1913469,-81.5607834,Pentatonix,129.5,25.0,2018-09-13,Pop,Blossom Music Center,KovZpZAEAtAA
Rock,41.1913469,-81.5607834,2018 Ticket To Rock,79.0,59.0,2018-09-30,Alternative Rock,Blossom Music Center,KovZpZAEAtAA
Rock,29.7628087,-95.3672891,Alice in Chains,69.5,55.0,2018-09-07,Alternative Rock,Revention Music Center,KovZpZAEkIIA
Rock,41.5426094,-87.7711753,Pentatonix,129.5,18.75,2018-09-16,Pop,"Hollywood Casino Amphitheatre - Chicago, IL",KovZpZAEktFA
Rock,44.94489438,-93.10121819,Bruno Mars: 24K Magic World Tour,797.0,56.5,2018-09-11,Pop,Xcel Energy Center,KovZpZA6AJdA
Rock,42.75098483,-83.3802299,Pentatonix,125.5,21.0,2018-09-15,Pop,DTE Energy Music Theatre,KovZpa3swe
Rock,39.052082,-84.416862,Pentatonix,146.0,15.25,2018-09-05,Pop,Riverbend Music Center,KovZpZA6tdaA
Rock,28.539293,-81.383957,Paul Simon,551.5,50.0,2018-09-11,Pop,Amway Center,KovZpZAEvEEA
Rock,38.049148,-84.5010377,Justin Timberlake - The Man Of The Woods Tour,227.5,52.0,2018-09-19,Pop,Rupp Arena,KovZpZAFa6lA
Rock,33.9583,-118.341868,Eagles,399.5,59.5,2018-09-12,Pop,The Forum,KovZpZAEkn6A
Rock,37.77840589,-122.38944009,Live Nation Presents Journey / Def Leppard,176.0,39.5,2018-09-21,Pop,AT & T Park,KovZpZAJF7EA
Rock,32.77507215,-96.75646586,End Of The World Tour: Avenged Sevenfold With Prophets Of Rage,125.0,29.5,2018-09-01,Alternative Rock,Starplex Pavilion,KovZpZAEAFeA
Rock,33.9583,-118.341868,Eagles,399.5,59.5,2018-09-15,Pop,The Forum,KovZpZAEkn6A
Rock,42.341089,-83.055434,Bruno Mars: 24K Magic World Tour,195.0,79.5,2018-09-15,Pop,Little Caesars Arena,KovZ917A25V
Rock,45.53118896,-122.66645813,Live Nation Presents Def Leppard / Journey,177.5,47.5,2018-09-28,Pop,Moda Center,KovZpa6MXe
Rock,40.290715,-76.660281,Fall Out Boy: The M A N I A Tour with Machine Gun Kelly,210.0,19.9,2018-09-01,Alternative Rock,Hersheypark Stadium,KovZpaoU8e
Rock,47.590333,-122.33285,Foo Fighters: Concrete And Gold Tour '18,99.0,45.0,2018-09-01,Alternative Rock,Safeco Field,KovZpZAEevAA
Rock,37.7515541,-122.2015715,Sam Smith: The Thrill Of It All Tour,131.25,37.0,2018-09-04,Pop,Oracle Arena,KovZpZAJe6nA
Rock,32.70709659,-117.15680771,Live Nation Presents Def Leppard / Journey,246.0,35.5,2018-09-23,Pop,Petco Park,KovZpa4cFe
Rock,44.94489438,-93.10121819,Justin Timberlake - The Man Of The Woods Tour,1076.0,49.5,2018-09-29,Pop,Xcel Energy Center,KovZpZA6AJdA
Rock,32.872469,-96.942954,Alice in Chains,99.5,25.0,2018-09-08,Alternative Rock,The Pavilion at Toyota Music Factory,KovZ917A2Q7
Rock,40.410434,-74.1377399,Ticket To Rock,89.0,69.0,2018-09-01,Alternative Rock,PNC Bank Arts Center,KovZpZAEAIIA
Rock,37.33276191,-121.90122373,Sam Smith: The Thrill Of It All Tour,121.0,32.5,2018-09-05,Pop,SAP Center at San Jose,KovZpZAJelvA
