Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Metal,40.73975368,-73.98501292,Uli Jon Roth,55.0,26.5,2018-07-10,Heavy Metal,Gramercy Theatre,KovZpZAEAdaA
Metal,39.9588683,-75.1502117,Sleep,30.0,30.0,2018-07-25,Heavy Metal,Electric Factory,KovZpa2y8e
Metal,30.392483,-88.887484,Skid Row With Special Guests Vixen,54.99,19.99,2018-07-21,Heavy Metal,Hard Rock Live,KovZpZA6taaA
Metal,40.73975368,-73.98501292,Powerglove,17.5,17.5,2018-07-26,Heavy Metal,Gramercy Theatre,KovZpZAEAdaA
Metal,42.3322231,-83.0413692,"ARMORED SAINT PERFORMING ""SYMBOL OF SALVATION"" IN ITS ENTIRETY",25.0,25.0,2018-07-20,Heavy Metal,The Shelter,KovZpZA77JtA
Metal,40.22328639,-73.99950139,Uli Jon Roth,25.0,25.0,2018-07-11,Heavy Metal,The Wonder Bar,KovZpZAdnEtA
Metal,33.782472,-116.920609,Testament,25.0,25.0,2018-06-30,Heavy Metal,Acs Lounge - Soboba Casino,KovZpZAFAtAA
Metal,34.0907726,-118.3857334,Hed Pe,0,0,2018-06-30,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,42.3312176,-83.3896222,Uli Jon Roth,0,0,2018-07-01,Heavy Metal,The Token Lounge,KovZpZAF6nJA
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-07-01,Heavy Metal,The Forge,KovZpaCRXe
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-07-02,Heavy Metal,The Forge,KovZpaCRXe
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-07-03,Heavy Metal,The Forge,KovZpaCRXe
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-07-04,Heavy Metal,The Forge,KovZpaCRXe
Metal,40.813351,-96.700616,Hemlock,0,0,2018-07-05,Heavy Metal,Bourbon Theatre,KovZpZAknIaA
Metal,36.75874583,-119.80051227,"The Black Dahlia Murder, Whitechapel, Fleshgod Apocalypse",0,0,2018-07-05,Heavy Metal,Strummer's,KovZpZAJe16A
Metal,40.4287151,-79.9825489,Yob,24.0,22.0,2018-07-06,Heavy Metal,Rex Theater,KovZpapQJe
Metal,41.534016,-73.58438,Uli Jon Roth,0,0,2018-07-06,Heavy Metal,Daryl's House,KovZpZAJIl1A
Metal,40.2177741,-80.2037571,Vince Neil the Voice of Motley Crue,69.95,39.95,2018-07-06,Heavy Metal,The Meadows Casino,KovZpa4W7e
Metal,33.8095868,-117.9229975,HOB & Chain Reaction Present The Black Dahlia Murder & Whitechapel,25.0,25.0,2018-07-06,Heavy Metal,House of Blues Anaheim,KovZpZAEA67A
Metal,38.569993,-121.49087928,Whitechapel / The Black Dahlia Murder,0,0,2018-07-08,Heavy Metal,Ace of Spades,KovZpZAJ6lvA
Metal,41.7025112,-73.9241895,"Armored Saint, Act of Defiance , Unbalanced, Talon",0,0,2018-07-10,Heavy Metal,The Chance,KovZpZAdEkIA
Metal,33.6997648,-117.9175717,The Melvins,0,0,2018-07-12,Heavy Metal,The Observatory,KovZpZAF6JkA
Metal,34.0907726,-118.3857334,L.A. Guns,0,0,2018-07-13,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,40.73975368,-73.98501292,Armored Saint performing 'Symbol of Salvation' in its entirety,25.0,25.0,2018-07-13,Heavy Metal,Gramercy Theatre,KovZpZAEAdaA
Metal,40.71415564,-73.95556882,Fade To Black - Metallica Tribute,0,0,2018-07-14,Heavy Metal,Knitting Factory,KovZpaKbie
