Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Rock,33.470823,-112.232875,Pentatonix,128.5,24.0,2018-07-21,Pop,Ak-Chin Pavilion,KovZpZAE6vJA
Rock,35.225222,-80.839921,Sam Smith: The Thrill Of It All Tour,125.0,35.0,2018-07-06,Pop,Spectrum Center ,KovZpZA6AEIA
Rock,37.426718,-122.080722,Pentatonix,129.5,25.0,2018-07-17,Pop,Shoreline Amphitheatre,KovZpZA6ta1A
Rock,38.7861199,-77.587777,Ticket To Rock,89.0,69.0,2018-07-21,Alternative Rock,Jiffy Lube Live,KovZpZAEk6JA
Rock,38.907729,-76.864433,Taylor Swift reputation Stadium Tour,1495.0,44.5,2018-07-11,Pop,FedExField,KovZpZAJ6kEA
Rock,41.50603554,-81.69956958,Taylor Swift reputation Stadium Tour,495.5,45.5,2018-07-17,Pop,"FirstEnergy Stadium, Home of the Cleveland Browns",KovZpZAFdEJA
Rock,40.4197818,-80.4342124,Ticket To Rock,89.0,69.0,2018-07-25,Alternative Rock,KeyBank Pavilion,KovZpZAEk71A
Rock,30.16190839,-95.46435087,Pentatonix,129.5,25.0,2018-07-29,Pop,The Cynthia Woods Mitchell Pavilion presented by Huntsman,KovZpZAE6k6A
Rock,38.907729,-76.864433,Taylor Swift reputation Stadium Tour,1495.0,44.5,2018-07-10,Pop,FedExField,KovZpZAJ6kEA
Rock,41.3479758,-75.6638888,Ticket To Rock,79.0,59.0,2018-07-31,Alternative Rock,The Pavilion at Montage Mountain,KovZpZAEA76A
Rock,37.426718,-122.080722,ALT 105.3 Presents: Thirty Seconds To Mars,107.5,32.5,2018-07-18,Pop,Shoreline Amphitheatre,KovZpZA6ta1A
Rock,21.29900193,-157.85172039,Fish Fest 2018 Starring For King & Country,85.0,35.0,2018-07-07,Alternative Rock,Neal S Blaisdell Arena,KovZpZAEAlEA
Rock,40.00373203,-85.93427182,Live Nation Presents Def Leppard / Journey,178.5,38.5,2018-07-03,Pop,Ruoff Home Mortgage Music Center,KovZpvEk7A
Rock,29.68747862,-95.41226126,Vans Warped Tour Presented By Journeys,45.0,45.0,2018-07-08,Alternative Rock,NRG Park Main St Yellow Lot,KovZpZAJJEIA
Rock,41.4915974,-72.0914563,Evanescence + Lindsey Stirling,59.0,39.0,2018-07-25,Alternative Rock,Mohegan Sun Arena,KovZpZA6taIA
Rock,39.9594667,-75.2249542,Billy Joel,149.5,59.5,2018-07-27,Pop,Citizens Bank Park,KovZpZAa1neA
Rock,42.34851323,-71.03587836,Arcade Fire - Everything Now Continued,86.0,36.0,2018-07-18,Pop,Blue Hills Bank Pavilion,KovZpZAEAdEA
Rock,33.6638834,-117.9047684,Which One's Pink? - 45th Anniversary of Dark Side of the Moon,30.0,16.0,2018-07-21,Alternative Rock,The Pacific Amphitheatre,KovZpZAF6EaA
Rock,39.9594667,-75.2249542,Eagles,500.0,69.5,2018-07-28,Pop,Citizens Bank Park,KovZpZAa1neA
Rock,40.4197818,-80.4342124,Jimmy Buffett,146.0,36.0,2018-07-07,Pop,KeyBank Pavilion,KovZpZAEk71A
Rock,43.027552,-87.897661,Live Nation Presents Journey / Def Leppard,146.3,61.13,2018-07-04,Pop,American Family Insurance Amphitheater-Summerfest,KovZpZAJeenA
Rock,39.969743,-75.164767,Taylor Swift reputation Stadium Tour,1496.0,45.5,2018-07-14,Pop,Lincoln Financial Field,KovZpa2yme
Rock,30.13310378,-97.64039993,Pentatonix,129.5,25.0,2018-07-28,Pop,Austin360 Amphitheater,KovZpZAJEFJA
Rock,40.00373203,-85.93427182,Foo Fighters: Concrete And Gold Tour '18,98.0,44.0,2018-07-26,Alternative Rock,Ruoff Home Mortgage Music Center,KovZpvEk7A
Rock,35.75054,-78.578298,Dave Matthews Band,115.0,45.5,2018-07-20,Alternative Rock,Coastal Credit Union Music Park at Walnut Creek,KovZpZAEkeaA
