Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Rock,39.7564355,-104.9942814,Eagles,349.5,99.5,2018-06-28,Pop,Coors Field,KovZpZA6t7kA
Rock,42.34851323,-71.03587836,Dirty Heads,46.0,26.0,2018-06-09,Pop,Blue Hills Bank Pavilion,KovZpZAEAdEA
Rock,44.79504302,-68.77376966,Paramore: The After Laughter Summer Tour (Tour 5),79.5,30.0,2018-06-21,Alternative Rock,Darling's Waterfront Pavilion,KovZpZAEAdlA
Rock,35.225222,-80.839921,Live Nation Presents Journey / Def Leppard,179.5,49.5,2018-06-09,Pop,Spectrum Center ,KovZpZA6AEIA
Rock,42.7358161,-88.4280693,Dead & Company,707.5,45.0,2018-06-23,Pop,Alpine Valley Music Theatre,KovZpZAEAnnA
Rock,42.75098483,-83.3802299,Paul Simon,171.0,31.0,2018-06-10,Pop,DTE Energy Music Theatre,KovZpa3swe
Rock,41.86205404,-87.61682143,Taylor Swift reputation Stadium Tour,595.0,55.5,2018-06-02,Pop,Soldier Field,KovZpZAF6tIA
Rock,27.942743,-82.451772,Maroon 5: Red Pill Blues Tour 2018,145.75,45.75,2018-06-16,Pop,Amalie Arena,KovZpZA6k7IA
Rock,34.11177334,-118.33851469,James Taylor & His All-star Band W/special Guest Bonnie Raitt,251.0,40.5,2018-05-31,Pop,Hollywood Bowl,KovZpZAFFvJA
Rock,42.75098483,-83.3802299,Jack Johnson,76.0,31.0,2018-06-15,Pop,DTE Energy Music Theatre,KovZpa3swe
Rock,40.7497062,-73.9916006,Def Leppard / Journey,199.5,59.5,2018-06-13,Pop,Madison Square Garden,KovZpZA7AAEA
Rock,44.94489438,-93.10121819,Paul Simon: Homeward Bound The Farewell Performance,532.0,46.5,2018-06-08,Pop,Xcel Energy Center,KovZpZA6AJdA
Rock,44.5744084,-92.7182728,John Fogerty / ZZ Top: Blues And Bayous Tour,396.0,30.0,2018-06-29,Pop,Treasure Island Resort & Casino,KovZpZAEktnA
Rock,39.96939661,-83.00636203,Sam Smith: The Thrill Of It All Tour,125.0,35.0,2018-06-23,Pop,Nationwide Arena,KovZpZA6kelA
Rock,47.6221261,-122.35401604,Jimmy Buffett,146.0,36.0,2018-06-23,Pop,KeyArena,KovZpZAJdt1A
Rock,26.155362,-80.33023,Daryl Hall & John Oates and Train,149.95,45.25,2018-06-24,Pop,BB&T Center,KovZpZAEeavA
Rock,35.75054,-78.578298,Dead & Company,149.5,45.0,2018-06-09,Pop,Coastal Credit Union Music Park at Walnut Creek,KovZpZAEkeaA
Rock,41.1913469,-81.5607834,Dave Matthews Band,115.0,49.5,2018-06-02,Alternative Rock,Blossom Music Center,KovZpZAEAtAA
Rock,39.284033,-76.604426,Dirty Heads,52.0,29.0,2018-06-08,Pop,Pier Six Pavilion,KovZpZAa1enA
Rock,35.327362,-80.7106699,Lynyrd Skynyrd: Last of the Street Survivors Farewell Tour,199.5,29.5,2018-06-30,Pop,PNC Music Pavilion,KovZpZAEkeJA
Rock,34.11177334,-118.33851469,Rod Stewart W/ Special Guest Cyndi Lauper,395.0,55.0,2018-06-26,Pop,Hollywood Bowl,KovZpZAFFvJA
Rock,34.11177334,-118.33851469,Rod Stewart W/ Special Guest Cyndi Lauper,395.0,55.0,2018-06-25,Pop,Hollywood Bowl,KovZpZAFFvJA
Rock,38.7861199,-77.587777,Dave Matthews Band,115.0,49.5,2018-06-09,Alternative Rock,Jiffy Lube Live,KovZpZAEk6JA
Rock,33.445899,-112.071313,Maroon 5: Red Pill Blues Tour 2018,144.75,44.75,2018-06-07,Pop,Talking Stick Resort Arena,KovZpZAE617A
Rock,27.993555,-82.36465,Weezer / Pixies,95.0,17.0,2018-06-23,Alternative Rock,MIDFLORIDA Credit Union Amphitheatre at the FL State Fairgrounds,KovZpZAEkA7A
