Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Metal,40.410434,-74.1377399,Slayer,150.0,29.5,2018-06-02,Heavy Metal,PNC Bank Arts Center,KovZpZAEAIIA
Metal,35.327362,-80.7106699,Slayer,75.0,25.0,2018-06-14,Heavy Metal,PNC Music Pavilion,KovZpZAEkeJA
Metal,38.7861199,-77.587777,Slayer,75.0,25.0,2018-06-10,Heavy Metal,Jiffy Lube Live,KovZpZAEk6JA
Metal,39.052082,-84.416862,Slayer,181.5,14.0,2018-06-06,Heavy Metal,Riverbend Music Center,KovZpZA6tdaA
Metal,30.13310378,-97.64039993,Slayer,99.5,39.5,2018-06-20,Heavy Metal,Austin360 Amphitheater,KovZpZAJEFJA
Metal,41.1913469,-81.5607834,Slayer,93.0,33.0,2018-06-07,Heavy Metal,Blossom Music Center,KovZpZAEAtAA
Metal,40.4197818,-80.4342124,Slayer,79.5,25.0,2018-06-09,Heavy Metal,KeyBank Pavilion,KovZpZAEk71A
Metal,41.4915974,-72.0914563,Slayer,44.5,44.5,2018-06-01,Heavy Metal,Mohegan Sun Arena,KovZpZA6taIA
Metal,40.3351466,-75.92302063,Slayer,150.0,29.75,2018-06-04,Heavy Metal,The Santander Arena ,KovZpZAJdEeA
Metal,29.577096,-95.643628,Slayer,99.5,39.5,2018-06-17,Heavy Metal,Smart Financial Centre at Sugar Land,KovZpZAIIIeA
Metal,36.769107,-76.103685,Slayer,67.0,17.0,2018-06-12,Heavy Metal,Veterans United Home Loans Amphitheater at Virginia Beach,KovZpZAEAIdA
Metal,34.06141494,-118.30879207,Sleep,25.0,25.0,2018-06-08,Heavy Metal,The Wiltern,KovZpZAEAl6A
Metal,36.23887757,-115.11914158,Queensryche & Skid Row,69.95,24.95,2018-06-16,Heavy Metal,Cannery Hotel and Casino,KovZpZAJk7vA
Metal,41.2453832,-75.8818108,The Blockbuster Hit Parade Tour,56.5,26.5,2018-06-29,Heavy Metal,F. M. Kirby Center,KovZpZAFdJdA
Metal,41.5038822,-81.65394388,"Hammerfall, Hell and Back",0,0,2018-06-01,Heavy Metal,The Agora Theatre,KovZpZAJda6A
Metal,43.6174937,-116.2069342,"Ufomammut, White Hills",0,0,2018-06-01,Heavy Metal,Neurolux Lounge,KovZpZAFJdEA
Metal,44.37482821,-103.73084736,Five Finger Death Punch,65.0,55.0,2018-06-01,Heavy Metal,Deadwood Mountain Grand,KovZpa3WVe
Metal,35.142055,-89.996852,"Ams Day Unity & Solidarity Fest W/ Negro Terror, Two Minute Minor, Bra",0,0,2018-06-02,Heavy Metal,Growlers,KovZpZA6vJnA
Metal,40.73881149,-73.98294067,"Slayer, Lamb of God, Behemoth & Testament - Party Bus To PNC!",0,0,2018-06-02,Heavy Metal,ROCKS OFF EXPRESS PARTY BUS,KovZpZAFtnEA
Metal,38.2458725,-85.73326874,Hammerfall / Flotsam & Jetsam,0,0,2018-06-02,Heavy Metal,Diamond Pub Concert Hall,KovZpZAEen6A
Metal,40.729924,-73.954635,Shelter,0,0,2018-06-02,Heavy Metal,Brooklyn Bazaar,KovZpakPHe
Metal,44.051208,-123.097057,Ninth Moon Black,0,0,2018-06-02,Heavy Metal,Wow Hall,KovZpZA1keEA
Metal,42.733166,-84.513555,Inter Arma,0,0,2018-06-02,Heavy Metal,Mac's Bar,KovZpZAFE1IA
Metal,34.0907726,-118.3857334,"Somewhere To Call Home, Tetrarch",0,0,2018-06-03,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,42.40385055,-82.96627808,"Hammerfall, Flotsam & Jetsam",0,0,2018-06-03,Heavy Metal,Harpo's,KovZpZAdElEA
