Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-06-05,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.11376452,-115.16889906,Wayne Newton Up Close And Personal,178.0,71.0,2018-06-06,Adult Contemporary,Windows at Bally's Las Vegas,KovZpZAJalFA
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-06-06,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,33.797626,-84.36898,In the Atlanta Room: Javon Womack / Legend / Alex Bond,0,0,2018-06-07,Pop,Smith's Olde Bar,KovZpZAJledA
Pop,39.106701,-94.571297,David Byrne,0,0,2018-06-07,Adult Contemporary,Muriel Kauffman Theatre-Kauffman PAC,ZFr9jZadFa
Pop,38.839787,-77.061339,Amadou & Mariam - In The Flex Stage!,39.5,39.5,2018-06-07,Adult Contemporary,Birchmere,KovZpa3rme
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-06-07,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,29.7520386,-95.3623133,Harry Styles Live On Tour,0,0,2018-06-07,Pop,Toyota Center,KovZpZAJJIIA
Pop,33.48214909,-117.6714237,Beatles VS Stones,0,0,2018-06-08,Pop,The Coach House,KovZpZAJA7JA
Pop,42.63658,-83.291296,Middle Kids,0,0,2018-06-08,Pop,Pike Room @ The Crofoot,KovZpZAFJEdA
Pop,33.7714,-84.377403,Karla Bonoff,0,0,2018-06-08,Pop Rock,City Winery - Atlanta,Z7r9jZaeBo
Pop,38.9062,-77.294899,Barry Manilow,0,0,2018-06-08,Adult Contemporary,Filene Center,Z7r9jZad_t
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-06-08,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,34.0847186,-118.3612821,Chris Trapper with Mary Scholz,0,0,2018-06-09,Pop,Genghis Cohen,KovZpZAFJkvA
Pop,32.749136,-117.1619,American Idol's Anthony Fedorov and Shelley Segal,0,0,2018-06-09,Pop,Martini's Above Fourth | Table + Stage,KovZpZAkltdA
Pop,30.3276,-81.647003,The Ordinary Boys,0,0,2018-06-09,Pop Rock,1904 Music Hall,Z7r9jZaecK
Pop,40.0158,-76.245201,Mark Lowry,0,0,2018-06-09,Adult Contemporary,American Music Theatre,ZFr9jZAa6k
Pop,43.048363,-76.153422,Matt Deluca - FNW Syr,0,0,2018-06-09,Pop,Funk N Waffles Downtown,KovZpaCwfe
Pop,45.527699,-122.373802,Ian Anderson,0,0,2018-06-09,Adult Contemporary,McMenamins Historic Edgefield Manor,ZFr9jZAA6e
Pop,38.9062,-77.294899,Barry Manilow,0,0,2018-06-09,Adult Contemporary,Filene Center,Z7r9jZad_t
Pop,36.0853,-115.146599,Kesha w/ Macklemore,0,0,2018-06-09,Pop Rock,Mandalay Bay Events Center,ZFr9jZ7aFF
Pop,36.087535,-115.174742,The Adventures of Kesha and Macklemore,0,0,2018-06-09,Pop,Mandalay Bay Events Center,KovZpZAJadaA
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-06-09,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-06-10,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-06-11,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
