Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-08-31,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-01,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-01,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,33.7477915,-117.87160501,"Star Bar with DJ Brynn Taylor, Club Lucky Go Go Boys and DJ Ionicx",0,0,2018-09-01,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,33.7477915,-117.87160501,18+ Drageteria Show and Dance Club!,0,0,2018-09-02,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-02,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-02,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-03,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-03,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-06,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-06,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-07,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-07,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-08,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-08,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,33.7477915,-117.87160501,"Star Bar with DJ Brynn Taylor, Club Lucky Go Go Boys and DJ Ionicx",0,0,2018-09-08,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,33.7477915,-117.87160501,18+ Drageteria Show and Dance Club!,0,0,2018-09-09,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-09,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-10,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-13,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-13,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-14,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-14,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-15,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-09-15,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
