Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Metal,34.0907726,-118.3857334,Bitch,0,0,2018-08-01,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,30.13310378,-97.64039993,Five Finger Death Punch And Breaking Benjamin,100.0,30.0,2018-08-01,Heavy Metal,Austin360 Amphitheater,KovZpZAJEFJA
Metal,42.64834,-73.753957,Slayer,75.75,25.75,2018-08-01,Heavy Metal,Times Union Center,KovZpZAF6knA
Metal,30.16190839,-95.46435087,Five Finger Death Punch And Breaking Benjamin,100.0,30.0,2018-08-03,Heavy Metal,The Cynthia Woods Mitchell Pavilion presented by Huntsman,KovZpZAE6k6A
Metal,42.91319987,-78.38933898,103.3 The Edge presents Slayer,99.5,29.5,2018-08-03,Heavy Metal,Darien Lake Amphitheater,KovZpaF0ne
Metal,32.77507215,-96.75646586,Five Finger Death Punch And Breaking Benjamin,100.0,30.0,2018-08-04,Heavy Metal,Starplex Pavilion,KovZpZAEAFeA
Metal,43.072219,-76.215154,Slayer,195.0,22.25,2018-08-04,Heavy Metal,Lakeview Amphitheater,KovZpZAEAEIA
Metal,34.95138437,-89.93445888,Five Finger Death Punch And Breaking Benjamin,99.75,29.75,2018-08-06,Heavy Metal,BankPlus Amphitheater at Snowden Grove,KovZpZAEvFkA
Metal,38.7456419,-90.469956,Five Finger Death Punch and Breaking Benjamin: Point Big Summer Show,100.0,30.0,2018-08-07,Heavy Metal,"Hollywood Casino Amphitheatre - St. Louis, MO",KovZpZAEAnaA
Metal,42.962098,-85.67158,Slayer,79.5,29.5,2018-08-07,Heavy Metal,Van Andel Arena,KovZpZAEAlkA
Metal,34.7114625,-82.2344805,Five Finger Death Punch And Breaking Benjamin,92.0,27.5,2018-08-09,Heavy Metal,Heritage Park Amphitheatre,KovZpZAJAF6A
Metal,38.7456419,-90.469956,Slayer,59.5,29.5,2018-08-09,Heavy Metal,"Hollywood Casino Amphitheatre - St. Louis, MO",KovZpZAEAnaA
Metal,33.700591,-84.388851,Slayer,79.5,25.0,2018-08-10,Heavy Metal,Cellairis Amphitheatre at Lakewood,KovZpZAEkeFA
Metal,27.993555,-82.36465,Five Finger Death Punch And Breaking Benjamin,89.0,19.0,2018-08-11,Heavy Metal,MIDFLORIDA Credit Union Amphitheatre at the FL State Fairgrounds,KovZpZAEkA7A
Metal,34.0544157,-84.3066793,Five Finger Death Punch And Breaking Benjamin,100.0,30.0,2018-08-12,Heavy Metal,Verizon Amphitheatre,KovZpZAFFdlA
Metal,36.1562716,-86.7741112,Slayer,76.5,42.0,2018-08-12,Heavy Metal,Nashville Municipal Auditorium,KovZpZAF6eJA
Metal,29.42597,-98.4428439,Slayer,69.75,49.75,2018-08-15,Heavy Metal,Freeman Coliseum,KovZpZA7dEdA
Metal,34.0907726,-118.3857334,Powerglove,0,0,2018-08-16,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,33.806533,-117.912474,"Armored Saint Performing ""Symbol Of Salvation"" In Its Entiirety",25.0,25.0,2018-08-17,Heavy Metal,The Parish at House of Blues Anaheim,KovZ917AGEf
Metal,34.04698181,-118.24780273,Armored Saint,0,0,2018-08-18,Heavy Metal,The Regent Theater,KovZpZAJ6daA
Metal,40.65743789,-112.04072602,Slayer,0,0,2018-08-19,Heavy Metal,USANA Amphitheatre,KovZpZA1lleA
Metal,43.608066,-116.50803,Slayer,0,0,2018-08-21,Heavy Metal,Ford Idaho Center Arena,KovZpZAIln7A
Metal,45.746432,-122.666113,Slayer,79.5,25.0,2018-08-23,Heavy Metal,Sunlight Supply Amphitheater,KovZpZAJld6A
Metal,37.33276191,-121.90122373,Slayer,65.5,55.5,2018-08-26,Heavy Metal,SAP Center at San Jose,KovZpZAJelvA
Metal,41.52768,-88.08213,Powerglove,0,0,2018-08-29,Heavy Metal,The Forge,KovZpaCRXe
