Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Rock,40.290715,-76.660281,Imagine Dragons: EVOLVE TOUR,499.0,35.0,2018-06-16,Pop,Hersheypark Stadium,KovZpaoU8e
Rock,41.1913469,-81.5607834,Imagine Dragons: EVOLVE TOUR,145.0,40.0,2018-06-17,Pop,Blossom Music Center,KovZpZAEAtAA
Rock,40.7497062,-73.9916006,Imagine Dragons: EVOLVE TOUR,129.5,49.5,2018-06-19,Pop,Madison Square Garden,KovZpZA7AAEA
Rock,40.00373203,-85.93427182,Imagine Dragons: EVOLVE TOUR,148.5,38.5,2018-06-22,Pop,Ruoff Home Mortgage Music Center,KovZpvEk7A
Rock,43.072219,-76.215154,Imagine Dragons: EVOLVE TOUR,499.0,26.25,2018-06-11,Pop,Lakeview Amphitheater,KovZpZAEAEIA
Rock,41.99243664,-71.220253,Imagine Dragons: EVOLVE TOUR,147.5,42.5,2018-06-06,Pop,Xfinity Center,KovZpZAEAElA
Rock,43.027552,-87.897661,Imagine Dragons,109.4,60.07,2018-06-27,Pop,American Family Insurance Amphitheater-Summerfest,KovZpZAJeenA
Rock,44.79504302,-68.77376966,Imagine Dragons: EVOLVE TOUR,129.5,32.5,2018-06-08,Pop,Darling's Waterfront Pavilion,KovZpZAEAdlA
Rock,41.2637516,-95.9284094,Imagine Dragons: EVOLVE TOUR,101.5,26.5,2018-06-24,Pop,CenturyLink Center Omaha,KovZpakWUe
Rock,43.05522919,-73.80584965,Imagine Dragons: EVOLVE TOUR,145.0,35.0,2018-06-29,Pop,Saratoga Performing Arts Center,KovZpaFP3e
Rock,42.365841,-71.060724,U2 eXPERIENCE + iNNOCENCE Tour 2018,325.0,41.0,2018-06-22,Pop,TD Garden,KovZpa2gne
Rock,40.410434,-74.1377399,Imagine Dragons: EVOLVE TOUR,179.5,39.5,2018-06-09,Pop,PNC Bank Arts Center,KovZpZAEAIIA
Rock,41.7801718,-72.6693191,Imagine Dragons: EVOLVE TOUR,510.0,26.25,2018-06-05,Pop,XFINITY Theatre,KovZpZAEkFnA
Rock,42.75098483,-83.3802299,Imagine Dragons: EVOLVE TOUR,144.5,50.5,2018-06-21,Pop,DTE Energy Music Theatre,KovZpa3swe
Rock,38.897412,-77.020029,U2 eXPERIENCE + iNNOCENCE Tour 2018,325.0,41.0,2018-06-18,Pop,Capital One Arena,KovZpaKuJe
Rock,40.73340555,-74.17121214,U2 eXPERIENCE + iNNOCENCE Tour 2018,330.0,46.0,2018-06-29,Pop,Prudential Center,KovZpZAE7vaA
Rock,38.897412,-77.020029,U2 eXPERIENCE + iNNOCENCE Tour 2018,325.0,41.0,2018-06-17,Pop,Capital One Arena,KovZpaKuJe
Rock,40.7497062,-73.9916006,U2 eXPERIENCE + iNNOCENCE Tour 2018,331.0,47.0,2018-06-25,Pop,Madison Square Garden,KovZpZA7AAEA
Rock,42.365841,-71.060724,U2 eXPERIENCE + iNNOCENCE Tour 2018,325.0,41.0,2018-06-21,Pop,TD Garden,KovZpa2gne
Rock,40.7497062,-73.9916006,U2 eXPERIENCE + iNNOCENCE Tour 2018,331.0,47.0,2018-06-26,Pop,Madison Square Garden,KovZpZA7AAEA
Rock,43.562058,-96.74930289,Imagine Dragons: EVOLVE TOUR,145.0,27.5,2018-06-26,Pop,Denny Sanford PREMIER Center,KovZpZAJAl7A
Rock,40.72302075,-73.59069438,U2 eXPERIENCE + iNNOCENCE Tour 2018,329.5,45.5,2018-06-09,Pop,"NYCB LIVE, Home of The Nassau Veterans Memorial Coliseum",KovZpZA7deEA
Rock,40.68350417,-73.97661659,Paramore: The After Laughter Summer Tour (Tour 5),89.5,35.0,2018-06-26,Alternative Rock,Barclays Center,KovZpakSbe
Rock,40.00373203,-85.93427182,Alt 103s Alt-Imate Bday Bash: The Killers,98.5,28.5,2018-06-08,Alternative Rock,Ruoff Home Mortgage Music Center,KovZpvEk7A
Rock,39.9602181,-75.1372998,Paramore: The After Laughter Summer Tour (Tour 5),65.0,65.0,2018-06-24,Alternative Rock,Festival Pier (at Penn's Landing),KovZpZAdE67A
