Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Hip-Hop/Rap,41.86205404,-87.61682143,JAY-Z and BEYONCÉ - OTR II,350.0,20.0,2018-08-10,Urban,Soldier Field,KovZpZAF6tIA
Hip-Hop/Rap,40.81393312,-74.07444122,JAY-Z and BEYONCÉ - OTR II,380.0,25.0,2018-08-02,Urban,MetLife Stadium,KovZpakS7e
Hip-Hop/Rap,42.093324,-71.262341,JAY-Z and BEYONCÉ - OTR II,357.75,27.75,2018-08-05,Urban,Gillette Stadium,KovZpZA6kvlA
Hip-Hop/Rap,44.973208,-93.255966,JAY-Z and BEYONCÉ - OTR II,1993.0,20.0,2018-08-08,Urban,U.S. Bank Stadium,KovZpZAF6ttA
Hip-Hop/Rap,42.338812,-83.046618,JAY-Z and BEYONCÉ - OTR II,320.0,20.0,2018-08-13,Urban,Ford Field,KovZpakX1e
Hip-Hop/Rap,42.77320745,-78.78804278,JAY-Z and BEYONCÉ - OTR II,325.0,25.0,2018-08-18,Urban,New Era Field,KovZpZAdJ1vA
Hip-Hop/Rap,36.1448593,-86.8055152,JAY-Z and BEYONCÉ - OTR II,320.0,20.0,2018-08-23,Urban,Vanderbilt Univ Vanderbilt Stadium,KovZpa9-be
Hip-Hop/Rap,33.755389,-84.400823,JAY-Z and BEYONCÉ - OTR II,320.0,20.0,2018-08-25,Urban,Mercedes-Benz Stadium,KovZpZAEdJaA
Hip-Hop/Rap,28.538255,-81.402071,JAY-Z and BEYONCÉ - OTR II,1991.5,20.0,2018-08-29,Urban,Camping World Stadium,KovZpZAJFAkA
Hip-Hop/Rap,61.2175806,-149.8925421,DMX & Zed's Dead Two Show Combo,75.0,75.0,2017-03-31,Urban,William a Egan Civic and Convention Center,KovZpZAdE17A
Hip-Hop/Rap,35.5186,-97.477203,Logic,0,0,2018-08-01,Hip-Hop/Rap,OKC Zoo Amphitheatre,ZFr9jZd17v
Hip-Hop/Rap,35.52309,-97.47217,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,0,0,2018-08-01,Urban,Zoo Amphitheatre,KovZpZA1lAlA
Hip-Hop/Rap,38.7456419,-90.469956,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,79.5,25.0,2018-08-03,Urban,"Hollywood Casino Amphitheatre - St. Louis, MO",KovZpZAEAnaA
Hip-Hop/Rap,34.0907726,-118.3857334,Lil Debbie,0,0,2018-08-09,Urban,Whisky A Go Go,KovZpZAJAAIA
