Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Hip-Hop/Rap,33.9583,-118.341868,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF,99.5,39.5,2018-07-20,Urban,The Forum,KovZpZAEkn6A
Hip-Hop/Rap,40.813351,-96.700616,Dipset,0,0,2018-07-21,Urban,Bourbon Theatre,KovZpZAknIaA
Hip-Hop/Rap,36.105126,-115.175233,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,274.31,36.24,2018-07-21,Urban,Park Theater,KovZ917A5L7
Hip-Hop/Rap,33.658166,-117.7286,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF,84.5,29.5,2018-07-22,Urban,FivePoint Amphitheatre,KovZ917A8gf
Hip-Hop/Rap,32.58807102,-117.0058537,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF,84.5,25.0,2018-07-24,Urban,Mattress Firm Amphitheatre (Formerly Sleep Train Amphitheatre),KovZpa2WZe
Hip-Hop/Rap,33.470823,-112.232875,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,84.5,25.0,2018-07-25,Urban,Ak-Chin Pavilion,KovZpZAE6vJA
Hip-Hop/Rap,39.869202,-86.145795,The Diplomats - Dipset Forever Tour at The Vogue,0,0,2018-07-26,Urban,The Vogue,KovZpZAEktEA
Hip-Hop/Rap,30.13310378,-97.64039993,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,82.0,29.5,2018-07-27,Urban,Austin360 Amphitheater,KovZpZAJEFJA
Hip-Hop/Rap,30.16190839,-95.46435087,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,94.5,25.0,2018-07-28,Urban,The Cynthia Woods Mitchell Pavilion presented by Huntsman,KovZpZAE6k6A
Hip-Hop/Rap,32.77507215,-96.75646586,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,94.5,25.0,2018-07-29,Urban,Starplex Pavilion,KovZpZAEAFeA
