Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-15,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,43.613149,-116.207134,Sylvan Esso,0,0,2018-07-16,Club Dance,Knitting Factory Concert House - Boise,KovZpZAEkdEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-16,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-16,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,43.658501,-116.166,Sylvan Esso,0,0,2018-07-16,Dance/Electronic,Knitting Factory Concert House - Boise,ZFr9jZda71
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-17,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,41.222099,-112.033096,Sylvan Esso,0,0,2018-07-17,Dance/Electronic,Ogden Amphitheatre,ZFr9jZ77F7
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-17,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,39.598999,-105.228104,Sylvan Esso,0,0,2018-07-18,Dance/Electronic,Red Rocks Amphitheatre,ZFr9jZe71a
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-19,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-19,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-20,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-20,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,39.743694,-105.017315,Global Dance Festival - Two Day Pass,500.0,24.75,2018-07-20,Club Dance,Sports Authority Field At Mile High,KovZpa3Wne
Dance/Electronic,32.867199,-96.871399,Tritonal,0,0,2018-07-20,Dance/Electronic,Stereo Live - Dallas,Z7r9jZadZ0
Dance/Electronic,39.743694,-105.017315,Global Dance Festival - Friday Pass,139.0,17.25,2018-07-20,Club Dance,Sports Authority Field At Mile High,KovZpa3Wne
Dance/Electronic,33.7477915,-117.87160501,"Star Bar with DJ Brynn Taylor, Club Lucky Go Go Boys and DJ Ionicx",0,0,2018-07-21,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,43.045399,-87.898102,Sylvan Esso,0,0,2018-07-21,Dance/Electronic,Pabst Theater,ZFr9jZed67
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-21,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-21,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-21,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,42.363501,-71.10162,GLOW Boston,0,0,2018-07-21,Club Dance,Sonia,KovZpZAklElA
Dance/Electronic,29.745001,-95.489304,Tritonal,0,0,2018-07-21,Dance/Electronic,Stereo Live - Houston,ZFr9jZa7A6
Dance/Electronic,34.11948811,-118.29629093,Freestyle Summer Festival,225.0,50.0,2018-07-21,Club Dance,Greek Theatre,KovZpa2Hxe
Dance/Electronic,39.743694,-105.017315,Global Dance Festival - Saturday Pass,139.0,17.25,2018-07-21,Club Dance,Sports Authority Field At Mile High,KovZpa3Wne
