Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Rock,40.008881,-75.033053,Foo Fighters: Concrete And Gold Tour '18,99.0,45.0,2018-07-07,Alternative Rock,BB&T Pavilion  ,KovZpZAEAIEA
Rock,42.093324,-71.262341,Taylor Swift reputation Stadium Tour,600.0,49.5,2018-07-28,Pop,Gillette Stadium,KovZpZA6kvlA
Rock,40.00373203,-85.93427182,Dave Matthews Band,114.0,48.5,2018-07-07,Alternative Rock,Ruoff Home Mortgage Music Center,KovZpvEk7A
Rock,40.572891,-73.987548,Coheed and Cambria & Taking Back Sunday,59.5,39.5,2018-07-21,Alternative Rock,Ford Amphitheater at Coney Island Boardwalk,KovZpZAIF7lA
Rock,40.81393312,-74.07444122,Taylor Swift reputation Stadium Tour,1500.0,49.5,2018-07-21,Pop,MetLife Stadium,KovZpakS7e
Rock,32.79067196,-96.81081803,Daryl Hall & John Oates and Train,129.5,49.5,2018-07-24,Pop,American Airlines Center,KovZpZAJ67eA
Rock,41.5426094,-87.7711753,Weezer / Pixies,93.0,25.0,2018-07-07,Alternative Rock,"Hollywood Casino Amphitheatre - Chicago, IL",KovZpZAEktFA
Rock,36.15287358,-95.99613726,Live Nation Presents Def Leppard / Journey,176.5,46.5,2018-07-09,Pop,BOK Center,KovZpZAJIndA
Rock,34.9887105,-106.615429,Pentatonix,129.5,25.0,2018-07-22,Pop,Isleta Amphitheater,KovZpZAFFtaA
Rock,42.093324,-71.262341,Taylor Swift reputation Stadium Tour,600.0,49.5,2018-07-27,Pop,Gillette Stadium,KovZpZA6kvlA
Rock,40.7599136,-73.9803981,Britney Spears,800.0,149.0,2018-07-23,Pop,Radio City Music Hall,KovZpZAE7vdA
Rock,43.027552,-87.897661,Arcade Fire,86.76,61.13,2018-07-08,Pop,American Family Insurance Amphitheater-Summerfest,KovZpZAJeenA
Rock,41.7801718,-72.6693191,End Of The World Tour: Avenged Sevenfold With Prophets Of Rage,410.0,17.25,2018-07-26,Alternative Rock,XFINITY Theatre,KovZpZAEkFnA
Rock,42.365841,-71.060724,Eagles,395.0,55.0,2018-07-20,Pop,TD Garden,KovZpa2gne
Rock,41.4915974,-72.0914563,Britney Spears,145.0,85.0,2018-07-15,Pop,Mohegan Sun Arena,KovZpZA6taIA
Rock,34.07359365,-118.23992227,Dead & Company,174.5,45.0,2018-07-07,Pop,Dodger Stadium,KovZpa2W1e
Rock,25.781232,-80.187805,Sam Smith: The Thrill Of It All Tour,121.0,31.0,2018-07-14,Pop,AmericanAirlines Arena,KovZpZAJtFaA
Rock,43.027552,-87.897661,Shawn Mendes,99.14,65.23,2018-07-05,Pop,American Family Insurance Amphitheater-Summerfest,KovZpZAJeenA
Rock,43.05522919,-73.80584965,Dave Matthews Band,115.0,49.5,2018-07-14,Alternative Rock,Saratoga Performing Arts Center,KovZpaFP3e
Rock,38.25713,-85.753958,Live Nation Presents Journey / Def Leppard,174.5,46.5,2018-07-11,Pop,KFC Yum! Center,KovZpaFnje
Rock,40.008881,-75.033053,Vans Warped Tour Presented By Journeys,45.0,45.0,2018-07-13,Alternative Rock,BB&T Pavilion  ,KovZpZAEAIEA
Rock,40.7497062,-73.9916006,Foo Fighters: Concrete And Gold Tour '18,99.0,59.5,2018-07-16,Alternative Rock,Madison Square Garden,KovZpZA7AAEA
Rock,40.7599136,-73.9803981,Britney Spears,800.0,149.0,2018-07-24,Pop,Radio City Music Hall,KovZpZAE7vdA
Rock,33.9942619,-81.036104,Steve Miller Band with Peter Frampton,92.0,58.0,2018-07-18,Pop,Colonial Life Arena,KovZpZAE7dtA
Rock,30.16190839,-95.46435087,Foreigner - Juke Box Heroes Tour,350.0,29.5,2018-07-20,Pop,The Cynthia Woods Mitchell Pavilion presented by Huntsman,KovZpZAE6k6A
