Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Hip-Hop/Rap,41.99243664,-71.220253,Post Malone,112.0,33.0,2018-05-24,Urban,Xfinity Center,KovZpZAEAElA
Hip-Hop/Rap,35.75054,-78.578298,Post Malone,118.5,58.5,2018-05-18,Urban,Coastal Credit Union Music Park at Walnut Creek,KovZpZAEkeaA
Hip-Hop/Rap,42.91319987,-78.38933898,Post Malone,99.5,65.0,2018-05-26,Urban,Darien Lake Amphitheater,KovZpaF0ne
Hip-Hop/Rap,35.327362,-80.7106699,Post Malone,118.5,98.5,2018-05-16,Urban,PNC Music Pavilion,KovZpZAEkeJA
Hip-Hop/Rap,34.7114625,-82.2344805,Post Malone,109.5,74.5,2018-05-09,Urban,Heritage Park Amphitheatre,KovZpZAJAF6A
Hip-Hop/Rap,39.9602181,-75.1372998,Post Malone,99.5,99.5,2018-05-23,Urban,Festival Pier (at Penn's Landing),KovZpZAdE67A
Hip-Hop/Rap,42.559452,-83.0096244,Post Malone,120.0,65.0,2018-05-29,Urban,Michigan Lottery Amphitheatre at Freedom Hill,KovZpZAJAlAA
Hip-Hop/Rap,39.11365616,-94.87693183,FLYOVER 2018,89.5,49.5,2018-05-05,Urban,Providence Medical Center Amphitheater,KovZpa3sfe
Hip-Hop/Rap,30.323925,-81.637323,Post Malone,125.0,85.0,2018-05-10,Urban,Daily's Place,KovZ917ACi0
Hip-Hop/Rap,36.1562716,-86.7741112,Post Malone,99.5,79.5,2018-05-08,Urban,Nashville Municipal Auditorium,KovZpZAF6eJA
Hip-Hop/Rap,38.192998,-85.740523,Derby Soundstage 2018,250.0,70.0,2018-05-03,Urban,Broadbent Arena,KovZpa3O3e
Hip-Hop/Rap,40.73975368,-73.98501292,Jake Miller - Hit And Run Tour,22.5,22.5,2018-05-19,Urban,Gramercy Theatre,KovZpZAEAdaA
Hip-Hop/Rap,42.3528999,-71.1326128,Jake Miller: Hit and Run Tour,20.0,20.0,2018-05-17,Urban,Brighton Music Hall,KovZpapwne
Hip-Hop/Rap,42.3471841,-71.0957036,Flatbush ZOMBiES: See You In Hell 2018 North American Tour,45.0,25.0,2018-05-19,Urban,House of Blues Boston,KovZpZAEA7eA
Hip-Hop/Rap,33.9818337,-117.3712786,SiriusXM Shade 45 Presents: TECH N9NE,25.0,25.0,2018-05-12,Urban,Riverside Municipal Auditorium,KovZpZAEA6FA
Hip-Hop/Rap,34.04024506,-118.2592392,SiriusXM Shade 45 Presents: TECH N9NE,37.0,37.0,2018-05-10,Urban,The Belasco Theater,KovZpZAJvttA
Hip-Hop/Rap,33.8402272,-84.3795437,SiriusXM Shade 45 Presents: TECH N9NE,40.0,30.0,2018-05-25,Urban,Buckhead Theatre,KovZpZAJAllA
Hip-Hop/Rap,36.087535,-115.174742,SiriusXM Shade 45 Presents: TECH N9NE,35.0,35.0,2018-05-05,Urban,House of Blues Las Vegas,KovZpZA7klAA
Hip-Hop/Rap,32.78521325,-96.80851279,Skizzy Mars,20.0,20.0,2018-05-12,Urban,House of Blues Dallas,KovZpZAEAF7A
Hip-Hop/Rap,38.99734055,-77.02746183,Flatbush ZOMBiES: See You In Hell 2018 North American Tour,25.0,25.0,2018-05-24,Urban,The Fillmore Silver Spring,KovZpZA6tFlA
Hip-Hop/Rap,33.751769,-84.389681,Flatbush ZOMBiES: See You In Hell 2018 North American Tour,26.0,26.0,2018-05-26,Urban,The Masquerade,KovZpa2WHe
Hip-Hop/Rap,32.7163734,-117.16008559,SiriusXM Shade 45 Presents: TECH N9NE,65.0,35.0,2018-05-11,Urban,House of Blues San Diego,KovZpZAEAltA
Hip-Hop/Rap,32.78521325,-96.80851279,SiriusXM Shade 45 Presents: TECH N9NE,59.5,35.0,2018-05-18,Urban,House of Blues Dallas,KovZpZAEAF7A
Hip-Hop/Rap,35.815896,-78.619991,Flatbush ZOMBiES: See You In Hell 2018 North American Tour,25.0,25.0,2018-05-25,Urban,The Ritz,KovZpZAJIedA
Hip-Hop/Rap,39.965803,-75.134686,Flatbush ZOMBiES: See You In Hell 2018 North American Tour,25.0,25.0,2018-05-22,Urban,The Fillmore Philadelphia,KovZpZAEkteA
