Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-05-15,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-05-25,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-05-10,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-05-10,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,47.66811371,-122.38599396,"Drew Martin, Honey Mustard, Human Ladder",0,0,2018-04-30,Pop,Sunset Tavern,KovZpap2ne
Pop,32.748176,-117.131383,Cigarettes After Sex,0,0,2018-04-30,Pop,Observatory North Park,KovZpaFxHe
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-04-30,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,29.942722,-90.066064,In the Den: Jouwala Collective Plus Gina Sobel's Choose Your Own Adven,0,0,2018-05-01,Pop,Howlin' Wolf,KovZpaKfIe
Pop,28.5292,-81.407097,Newsboys,0,0,2018-05-01,Adult Contemporary,First Baptist Orlando,Z7r9jZad9h
Pop,39.7533389,-104.995071,Madison Beer - As She Pleases Tour,0,0,2018-05-01,Pop,The Summit Music Hall,KovZpZAJAkdA
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-05-01,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,33.451085,-112.079228,Cigarettes After Sex,0,0,2018-05-01,Pop,The Van Buren,KovZ917A887
Pop,29.9429,-90.082802,Beach House,0,0,2018-05-01,Pop Rock,The Civic Theatre - New Orleans,ZFr9jZ166a
Pop,41.262299,-95.934998,MisterWives,0,0,2018-05-01,Pop Rock,Slowdown,ZFr9jZkdk6
Pop,39.731201,-104.970901,George Ezra,0,0,2018-05-02,Pop Rock,Ogden Theatre,ZFr9jZedde
Pop,39.061132,-94.590737,Mountain City,10.0,10.0,2018-05-02,Adult Contemporary,Encore at The Uptown Theater,KovZpZAt7E1A
Pop,41.9396339,-87.6809234,"Y La Bamba, Tatiana Hazel",0,0,2018-05-02,Pop,Beat Kitchen,KovZpZAF1FJA
Pop,29.795601,-95.367599,Oh Wonder,0,0,2018-05-02,Pop Rock,White Oak Music Hall,Z7r9jZaezq
Pop,41.8854177,-87.6617275,Sofi Tukker,0,0,2018-05-02,Pop,Bottom Lounge,KovZpZAFJF7A
Pop,34.7174,-92.357498,Beach House,0,0,2018-05-02,Pop Rock,Clear Channel Metroplex Event Center,ZFr9jZAF6v
Pop,40.72537231,-73.98447418,Innocent Persona W/ Special Guests + Ittai's Birthday Bash,0,0,2018-05-03,Pop,Drom,KovZpZAdtevA
Pop,43.6174937,-116.2069342,"Chastity Belt, Dead Sullivan",0,0,2018-05-03,Pop,Neurolux Lounge,KovZpZAFJdEA
Pop,33.797626,-84.36898,The Southern Belles,0,0,2018-05-03,Pop,Smith's Olde Bar,KovZpZAJledA
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-05-03,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-05-03,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
