Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Metal,30.16190839,-95.46435087,Ozzy Osbourne: No More Tours 2,250.0,35.0,2018-09-28,Heavy Metal,The Cynthia Woods Mitchell Pavilion presented by Huntsman,KovZpZAE6k6A
Metal,40.00373203,-85.93427182,Ozzy Osbourne: No More Tours 2,249.0,28.5,2018-09-23,Heavy Metal,Ruoff Home Mortgage Music Center,KovZpvEk7A
Metal,32.77507215,-96.75646586,Ozzy Osbourne: No More Tours 2,265.0,25.0,2018-09-26,Heavy Metal,Starplex Pavilion,KovZpZAEAFeA
Metal,41.5426094,-87.7711753,Ozzy Osbourne: No More Tours 2,250.0,29.5,2018-09-21,Heavy Metal,"Hollywood Casino Amphitheatre - Chicago, IL",KovZpZAEktFA
Metal,41.99243664,-71.220253,Ozzy Osbourne: No More Tours 2,267.45,29.5,2018-09-06,Heavy Metal,Xfinity Center,KovZpZAEAElA
Metal,43.072219,-76.215154,Ozzy Osbourne: No More Tours 2,575.0,29.5,2018-09-01,Heavy Metal,Lakeview Amphitheater,KovZpZAEAEIA
Metal,42.75098483,-83.3802299,Ozzy Osbourne: No More Tours 2,260.0,37.5,2018-09-19,Heavy Metal,DTE Energy Music Theatre,KovZpa3swe
Metal,41.1913469,-81.5607834,Ozzy Osbourne: No More Tours 2,275.0,35.0,2018-09-16,Heavy Metal,Blossom Music Center,KovZpZAEAtAA
Metal,38.7861199,-77.587777,The BIG Concert - Ozzy Osbourne: No More Tours 2,250.0,29.5,2018-09-14,Heavy Metal,Jiffy Lube Live,KovZpZAEk6JA
Metal,40.6014755,-73.5023618,Ozzy Osbourne: No More Tours 2,270.0,35.0,2018-09-08,Heavy Metal,Northwell Health at Jones Beach Theater,KovZpZAE6eAA
Metal,40.008881,-75.033053,Ozzy Osbourne: No More Tours 2,250.0,25.0,2018-09-12,Heavy Metal,BB&T Pavilion  ,KovZpZAEAIEA
Metal,40.410434,-74.1377399,Ozzy Osbourne: No More Tours 2,270.0,29.5,2018-09-10,Heavy Metal,PNC Bank Arts Center,KovZpZAEAIIA
Metal,40.734917,-73.9884469,Helloween: Pumpkins United,65.0,60.0,2018-09-15,Heavy Metal,Irving Plaza,KovZpaFPje
Metal,34.09850537,-118.32421313,Helloween,55.5,55.5,2018-09-08,Heavy Metal,Hollywood Palladium,KovZpZAEAlaA
Metal,33.7918926,-84.3877907,ProgPower USA XIX,175.0,175.0,2018-09-07,Heavy Metal,Center Stage Theater,KovZpZAFF1tA
Metal,33.7918926,-84.3877907,ProgPower USA XIX,165.0,165.0,2018-09-05,Heavy Metal,Center Stage Theater,KovZpZAFF1tA
Metal,36.087535,-115.174742,Helloween,115.0,25.0,2018-09-07,Heavy Metal,House of Blues Las Vegas,KovZpZA7klAA
Metal,43.069828,-89.395924,Metallica - WorldWired Tour,133.0,63.0,2018-09-02,Heavy Metal,Kohl Center,KovZpZAaJIFA
Metal,43.562058,-96.74930289,Metallica - WorldWired Tour,133.0,63.0,2018-09-11,Heavy Metal,Denny Sanford PREMIER Center,KovZpZAJAl7A
Metal,34.144278,-118.754551,Warrant,48.0,28.0,2018-09-22,Heavy Metal,The Canyon Agoura Hills,KovZpa3uxe
Metal,44.979657,-93.274889,Metallica - WorldWired Tour,0,0,2018-09-04,Heavy Metal,Target Center,KovZpZAE7evA
Metal,40.81827927,-96.7089386,Metallica - WorldWired Tour,132.0,62.0,2018-09-06,Heavy Metal,Pinnacle Bank Arena,KovZpZAJdEIA
Metal,40.73881149,-73.98294067,Ozzy Osbourne - Party Bus To Jones Beach!,0,0,2018-09-08,Heavy Metal,ROCKS OFF EXPRESS PARTY BUS,KovZpZAFtnEA
Metal,47.910614,-97.090993,Metallica - WorldWired Tour,2499.0,62.0,2018-09-08,Heavy Metal,Alerus Center,KovZpZA7keEA
Metal,40.73881149,-73.98294067,Ozzy Osbourne - Party Bus To PNC!,0,0,2018-09-10,Heavy Metal,ROCKS OFF EXPRESS PARTY BUS,KovZpZAFtnEA
