Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Hip-Hop/Rap,33.700591,-84.388851,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,99.5,25.0,2018-06-20,Urban,Cellairis Amphitheatre at Lakewood,KovZpZAEkeFA
Hip-Hop/Rap,38.852001,-104.775398,Tech N9ne,0,0,2018-06-21,Hip-Hop/Rap,Black Sheep,ZFr9jZAFk1
Hip-Hop/Rap,47.6532927,-122.359344,Farruko,79.5,25.0,2018-06-22,Reggaeton,Moore Theatre,KovZpZA1vFJA
Hip-Hop/Rap,27.993555,-82.36465,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,58.5,14.0,2018-06-22,Urban,MIDFLORIDA Credit Union Amphitheatre at the FL State Fairgrounds,KovZpZAEkA7A
Hip-Hop/Rap,43.545282,-96.768358,Bone Thugs-N-Harmony,0,0,2018-06-23,Urban,BIGS Sports Bar,KovZpZAklAFA
Hip-Hop/Rap,39.740611,-104.977194,Tech N9ne,37.0,37.0,2018-06-23,Urban,Fillmore Auditorium (Denver),KovZpZAE6eJA
Hip-Hop/Rap,30.323925,-81.637323,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,69.5,39.5,2018-06-23,Urban,Daily's Place,KovZ917ACi0
Hip-Hop/Rap,36.159682,-86.771194,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,69.5,30.0,2018-06-26,Urban,Ascend Amphitheater part of the Journeys Concert Series,KovZpZAEet7A
Hip-Hop/Rap,39.052082,-84.416862,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,66.0,15.25,2018-06-28,Urban,Riverbend Music Center,KovZpZA6tdaA
Hip-Hop/Rap,42.75098483,-83.3802299,Logic Presents: Bobby Tarantino vs. Everybody Tour with NF and Kyle,99.5,26.0,2018-06-30,Urban,DTE Energy Music Theatre,KovZpa3swe
