Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Dance/Electronic,47.23634,-122.426834,Bass Academy 2018,65.0,50.0,2018-04-07,Club Dance,Tacoma Dome,KovZpa3zGe
Dance/Electronic,47.596704,-122.332085,ODESZA: 2018 A Moment Apart Tour,42.0,42.0,2018-03-31,Club Dance,WaMu Theater,KovZpZAFFE7A
Dance/Electronic,34.09850537,-118.32421313,Club 90s presents: Anything for Selenas! W/ Special Guest Chris Perez,15.0,15.0,2018-04-13,Club Dance,Hollywood Palladium,KovZpZAEAlaA
Dance/Electronic,39.11365616,-94.87693183,ODESZA: 2018 A Moment Apart Tour,39.5,39.5,2018-04-25,Club Dance,Providence Medical Center Amphitheater,KovZpa3sfe
Dance/Electronic,35.7734839,-78.6428618,"PRIME Music Festival feat. Zeds Dead, Trippie Redd, and Matoma",70.0,30.0,2018-04-14,Club Dance,Red Hat Amphitheater,KovZpZAdEEvA
Dance/Electronic,39.767442,-86.167477,ODESZA: 2018 A Moment Apart Tour,58.0,32.5,2018-04-28,Club Dance,Farm Bureau Insurance Lawn at White River State Park,KovZpZAEAAJA
Dance/Electronic,34.09850537,-118.32421313,What So Not,50.0,30.0,2018-04-06,Club Dance,Hollywood Palladium,KovZpZAEAlaA
Dance/Electronic,42.3471841,-71.0957036,Marshmello,59.5,39.5,2018-04-06,Club Dance,House of Blues Boston,KovZpZAEA7eA
Dance/Electronic,42.3471841,-71.0957036,Marshmello,59.5,39.5,2018-04-04,Club Dance,House of Blues Boston,KovZpZAEA7eA
Dance/Electronic,34.06141494,-118.30879207,TIDAL X: deadmau5 - where's the drop?,150.0,49.5,2018-04-01,Club Dance,The Wiltern,KovZpZAEAl6A
Dance/Electronic,42.3471841,-71.0957036,Marshmello,59.5,39.5,2018-04-05,Club Dance,House of Blues Boston,KovZpZAEA7eA
Dance/Electronic,32.76931197,-96.79808128,Happy Clouds,50.0,24.2,2018-04-20,Club Dance,South Side Ballroom,KovZpZAEAFdA
Dance/Electronic,38.655624,-90.297912,ODESZA: 2018 A Moment Apart Tour,40.0,40.0,2018-04-26,Club Dance,The Pageant,KovZpZA6AJ7A
Dance/Electronic,38.655624,-90.297912,ODESZA: 2018 A Moment Apart Tour,40.0,40.0,2018-04-27,Club Dance,The Pageant,KovZpZA6AJ7A
Dance/Electronic,34.09850537,-118.32421313,Slushii,60.0,30.0,2018-04-28,Club Dance,Hollywood Palladium,KovZpZAEAlaA
Dance/Electronic,43.6539716,-70.2632924,Sylvan Esso,26.0,26.0,2018-04-02,Club Dance,State Theatre,KovZpa3mee
Dance/Electronic,39.740611,-104.977194,3LAU,25.0,25.0,2018-04-06,Club Dance,Fillmore Auditorium (Denver),KovZpZAE6eJA
Dance/Electronic,37.8077176,-122.2700597,What So Not,27.5,27.5,2018-04-05,Club Dance,Fox Theater - Oakland,KovZpaKoXe
Dance/Electronic,37.8077176,-122.2700597,Petit Biscuit,30.0,25.0,2018-04-18,Club Dance,Fox Theater - Oakland,KovZpaKoXe
Dance/Electronic,39.0611494,-94.5905256,Foam Wonderland featuring Zomboy,75.0,25.0,2018-04-28,Club Dance,Uptown Theater,KovZpa3sre
Dance/Electronic,37.78247571,-122.40808077,Autograf,18.0,18.0,2018-04-07,Club Dance,Mezzanine,KovZpZA1enFA
Dance/Electronic,39.77464676,-86.15145874,Ganja White Night,35.0,22.5,2018-04-19,Club Dance,Deluxe at Old National Centre,KovZpZAEAkeA
Dance/Electronic,34.051841,-118.267076,Penguin Prison,20.0,20.0,2018-04-27,Club Dance,Teragram Ballroom,KovZpZAEvnFA
Dance/Electronic,38.655624,-90.297912,Monster Energy Outbreak Tour presents: Kayzo,20.0,20.0,2018-04-06,Club Dance,The Pageant,KovZpZA6AJ7A
Dance/Electronic,38.65553,-90.297191,Marian Hill,31.0,31.0,2018-04-28,Club Dance,Delmar Hall,KovZpZAt6e7A
