Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Metal,36.169428,-115.143,Las Rageous 2 Day Festival,457.79,109.17,2018-04-20,Heavy Metal,Downtown Las Vegas Events Center,KovZpZA77IvA
Metal,39.740611,-104.977194,In This Moment/Hollywood Undead,32.75,32.75,2018-04-18,Heavy Metal,Fillmore Auditorium (Denver),KovZpZAE6eJA
Metal,45.533299,-122.667442,Judas Priest: Firepower 2018,91.75,31.75,2018-04-17,Heavy Metal,Veterans Memorial Coliseum,KovZpZAJ67kA
Metal,44.975183,-93.263512,Judas Priest,67.5,62.5,2018-04-02,Heavy Metal,Armory,KovZ917AQC0
Metal,29.577096,-95.643628,Judas Priest: Firepower 2018,133.25,33.25,2018-04-29,Heavy Metal,Smart Financial Centre at Sugar Land,KovZpZAIIIeA
Metal,40.47817273,-88.99613608,Judas Priest: Firepower 2018,58.0,43.0,2018-04-08,Heavy Metal,Grossinger Motors Arena,KovZpZAE7eaA
Metal,40.767798,-111.901096,Judas Priest: Firepower 2018,72.0,46.5,2018-04-13,Heavy Metal,Vivint Smart Home Arena,KovZpZAdEtkA
Metal,33.448775,-112.079564,Judas Priest: Firepower 2018,103.75,53.75,2018-04-24,Heavy Metal,Comerica Theatre ,KovZpZAEk7lA
Metal,41.693099,-87.5082446,Judas Priest,68.75,58.75,2018-04-06,Heavy Metal,The Venue at Horseshoe Casino,KovZpZAEAlvA
Metal,34.06141494,-118.30879207,Electric Wizard,32.5,32.5,2018-04-29,Heavy Metal,The Wiltern,KovZpZAEAl6A
Metal,37.33046417,-121.88966811,Nightwish,104.0,35.99,2018-04-13,Heavy Metal,City National Civic,KovZpZAJk71A
Metal,36.15287358,-95.99613726,Judas Priest: Firepower 2018,125.0,39.5,2018-04-26,Heavy Metal,BOK Center,KovZpZAJIndA
Metal,33.8095868,-117.9229975,In This Moment,29.0,29.0,2018-04-13,Heavy Metal,House of Blues Anaheim,KovZpZAEA67A
Metal,33.8402272,-84.3795437,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,32.5,32.5,2018-04-03,Heavy Metal,Buckhead Theatre,KovZpZAJAllA
Metal,34.04024506,-118.2592392,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,32.0,32.0,2018-04-19,Heavy Metal,The Belasco Theater,KovZpZAJvttA
Metal,26.121094,-80.146162,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,23.5,23.5,2018-04-02,Heavy Metal,Revolution Live,KovZpZAEkvlA
Metal,40.73975368,-73.98501292,Soulfly & Nile,29.5,29.5,2018-04-19,Heavy Metal,Gramercy Theatre,KovZpZAEAdaA
Metal,38.65553,-90.297191,Sons of Apollo,27.5,27.5,2018-04-22,Heavy Metal,Delmar Hall,KovZpZAt6e7A
Metal,32.7163734,-117.16008559,In This Moment,60.0,32.5,2018-04-14,Heavy Metal,House of Blues San Diego,KovZpZAEAltA
Metal,40.03699131,-76.30546488,August Burns Red & Ice Nine Kills At Launch Music Conference 2018,25.0,25.0,2018-04-14,Heavy Metal,Freedom Hall / Lancaster Co. Convention Center,KovZpZAa1FlA
Metal,33.751769,-84.389681,Soulfly & Nile,22.0,22.0,2018-04-27,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,40.734917,-73.9884469,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,32.0,32.0,2018-04-07,Heavy Metal,Irving Plaza,KovZpaFPje
Metal,37.7842392,-122.4332936,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,32.5,32.5,2018-04-22,Heavy Metal,The Fillmore,KovZpZAE6eeA
Metal,39.965803,-75.134686,Decibel Metal & Beer Festival,150.0,82.0,2018-03-31,Heavy Metal,The Fillmore Philadelphia,KovZpZAEkteA
Metal,38.840694,-121.312323,Y&T,44.95,37.95,2018-04-14,Heavy Metal,Thunder Valley Casino Resort,KovZpaKoVe
