Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Hip-Hop/Rap,45.533299,-122.667442,Post Malone,120.0,71.0,2018-04-26,Urban,Veterans Memorial Coliseum,KovZpZAJ67kA
Hip-Hop/Rap,30.391294,-88.973907,Gulf Coast Spring Fest,400.0,42.0,2018-04-14,Urban,Mississippi Coast Coliseum,KovZpZAEkFFA
Hip-Hop/Rap,25.781232,-80.187805,Bad Bunny - La Nueva Religion Tour,140.5,60.5,2018-04-28,Urban,AmericanAirlines Arena,KovZpZAJtFaA
Hip-Hop/Rap,33.9583,-118.341868,Bad Bunny,156.5,66.5,2018-04-22,Urban,The Forum,KovZpZAEkn6A
Hip-Hop/Rap,44.78812225,-68.77827846,Ja Rule & Ashanti featuring Ma$e & Chingy,125.0,39.0,2018-04-20,Urban,Cross Insurance Center,KovZpZAEAIFA
Hip-Hop/Rap,28.539293,-81.383957,Bad Bunny,140.5,60.5,2018-04-29,Urban,Amway Center,KovZpZAEvEEA
Hip-Hop/Rap,41.238819,-96.014593,Logic,25.0,5.0,2018-04-04,Urban,Baxter Arena,KovZpZAE7edA
Hip-Hop/Rap,41.4915974,-72.0914563,Bad Bunny: La Nueva Religion Tour,100.5,50.5,2018-04-27,Urban,Mohegan Sun Arena,KovZpZA6taIA
Hip-Hop/Rap,39.941305,-75.148678,6ix9ine,32.0,32.0,2018-04-01,Urban,Theatre of Living Arts,KovZpZAEAIaA
Hip-Hop/Rap,37.33276191,-121.90122373,Bad Bunny: La Nueva Religion Tour,140.5,60.5,2018-04-20,Urban,SAP Center at San Jose,KovZpZAJelvA
Hip-Hop/Rap,42.341719,-83.060042,Experience the Legends,125.0,39.5,2018-04-28,Urban,Masonic Temple,KovZpa31ze
Hip-Hop/Rap,38.580372,-121.500231,Bad Bunny: La Nueva Religion Tour,144.53,44.53,2018-04-19,Urban,Golden 1 Center,KovZpZAEF76A
Hip-Hop/Rap,33.758688,-84.391449,Big K.R.I.T.,25.0,25.0,2018-04-07,Urban,Tabernacle,KovZpaFEZe
Hip-Hop/Rap,38.99734055,-77.02746183,Joey Bada$$: the Amerikkkana Tour,25.0,25.0,2018-04-20,Urban,The Fillmore Silver Spring,KovZpZA6tFlA
Hip-Hop/Rap,32.78521325,-96.80851279,Lil Skies,25.0,25.0,2018-04-03,Urban,House of Blues Dallas,KovZpZAEAF7A
Hip-Hop/Rap,33.758688,-84.391449,Big K.R.I.T. - Heavy Is The Crown,25.0,25.0,2018-04-06,Urban,Tabernacle,KovZpaFEZe
Hip-Hop/Rap,39.9588683,-75.1502117,Ja Rule,45.0,45.0,2018-04-07,Urban,Electric Factory,KovZpa2y8e
Hip-Hop/Rap,29.75377797,-95.36381697,Ty Dolla $ign - Don't Judge Me Tour,25.0,25.0,2018-04-01,Urban,House of Blues Houston,KovZpZAE6k1A
Hip-Hop/Rap,42.3518332,-71.1195379,Joey Bada$$,25.0,25.0,2018-04-17,Urban,Paradise Rock Club,KovZpZA11JtA
Hip-Hop/Rap,42.3471841,-71.0957036,Gramatik - Re:Coil Tour,45.0,25.0,2018-04-21,Urban,House of Blues Boston,KovZpZAEA7eA
Hip-Hop/Rap,29.9531499,-90.0661687,Big K.R.I.T. - Heavy Is The Crown,65.0,25.0,2018-04-11,Urban,House of Blues New Orleans,KovZpZAE6vtA
Hip-Hop/Rap,29.75377797,-95.36381697,Lil Skies,25.0,25.0,2018-04-02,Urban,House of Blues Houston,KovZpZAE6k1A
Hip-Hop/Rap,32.7163734,-117.16008559,Ty Dolla $ign - Don't Judge Me Tour,55.0,30.0,2018-04-05,Urban,House of Blues San Diego,KovZpZAEAltA
Hip-Hop/Rap,40.73975368,-73.98501292,Skizzy Mars,20.0,20.0,2018-04-12,Urban,Gramercy Theatre,KovZpZAEAdaA
Hip-Hop/Rap,42.3322231,-83.0413692,Dumbfoundead - The Yikes! Tour,18.0,18.0,2018-04-26,Urban,The Shelter,KovZpZA77JtA
