Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-12,Heavy Metal,The Forge,KovZpaCRXe
Metal,33.797626,-84.36898,Seven Spires / Hate Storm Annihilation,0,0,2018-06-12,Heavy Metal,Smith's Olde Bar,KovZpZAJledA
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-13,Heavy Metal,The Forge,KovZpaCRXe
Metal,35.142055,-89.996852,Ufomammut + White Hills + Tba,0,0,2018-06-13,Heavy Metal,Growlers,KovZpZA6vJnA
Metal,43.160553,-77.61147,Whitechapel+The Black Dahlia Murder and Special Guests - FNW Roc,0,0,2018-06-13,Heavy Metal,Funk 'n Waffles Music Hall,KovZpZA6v7JA
Metal,34.0907726,-118.3857334,"Hammerfall, Flotsam & Jetsam",0,0,2018-06-14,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-14,Heavy Metal,The Forge,KovZpaCRXe
Metal,42.3518332,-71.1195379,The Black Dahlia Murder / Whitechapel,25.0,25.0,2018-06-14,Heavy Metal,Paradise Rock Club,KovZpZA11JtA
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-15,Heavy Metal,The Forge,KovZpaCRXe
Metal,33.48214909,-117.6714237,Jack Russell's Great White,0,0,2018-06-15,Heavy Metal,The Coach House,KovZpZAJA7JA
Metal,40.76497005,-73.99607813,"The Black Dahlia Murder, Whitechapel, Fleshgod Apocalypse, Aversions C",0,0,2018-06-15,Heavy Metal,Stage 48,KovZpaF1Qe
Metal,40.2372006,-74.7603259,Kix,22.0,22.0,2018-06-16,Heavy Metal,Club XL,KovZpZA17JlA
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-16,Heavy Metal,The Forge,KovZpaCRXe
Metal,33.43699137,-111.94398356,Hammerfall,0,0,2018-06-16,Heavy Metal,Marquee Theatre,KovZpZAJk7eA
Metal,41.9396339,-87.6809234,"Self Defense Family, Sannhet",0,0,2018-06-16,Heavy Metal,Beat Kitchen,KovZpZAF1FJA
Metal,42.3510505,-83.0603045,"Black Iris Blackout BBQ, Reverend Horton Heat, Big Sandy, Koffin Kats,",0,0,2018-06-16,Heavy Metal,Magic Stick,KovZpa35Oe
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-17,Heavy Metal,The Forge,KovZpaCRXe
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-18,Heavy Metal,The Forge,KovZpaCRXe
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-19,Heavy Metal,The Forge,KovZpaCRXe
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-20,Heavy Metal,The Forge,KovZpaCRXe
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-21,Heavy Metal,The Forge,KovZpaCRXe
Metal,34.0907726,-118.3857334,Jizzy Pearl of Love/Hate,0,0,2018-06-22,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,41.52768,-88.08213,"Hammerfall, Flotsam & Jetsam, Wrath, Acracy",0,0,2018-06-22,Heavy Metal,The Forge,KovZpaCRXe
Metal,27.771666,-82.636035,The Black Dahlia Murder / Whitechapel,22.5,22.5,2018-06-22,Heavy Metal,Jannus Live,KovZpZAFAnaA
Metal,27.9602397,-82.4377508,Black Tongue / Traitors + Special Guests At the Orpheum Tampa FL,0,0,2018-06-23,Heavy Metal,The Orpheum,KovZpZAFEaFA
