Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Dance/Electronic,33.7477915,-117.87160501,18+ Drageteria Show and Dance Club!,0,0,2018-07-08,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-08,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-08,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-08,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-09,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-09,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-10,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-10,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-12,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-12,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,45.527699,-122.373802,Sylvan Esso,0,0,2018-07-13,Dance/Electronic,McMenamins Historic Edgefield Manor,ZFr9jZAA6e
Dance/Electronic,39.66774,-105.208969,Griz,0,0,2018-07-13,Club Dance,Red Rocks Amphitheatre,KovZpZAaeIvA
Dance/Electronic,38.299831,-122.2860047,Hot Club of Cowtown,0,0,2018-07-13,Club Dance,Blue Note Napa,KovZpZAkl6vA
Dance/Electronic,38.299831,-122.2860047,Hot Club of Cowtown,0,0,2018-07-13,Club Dance,Blue Note Napa,KovZpZAkl6vA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-13,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,29.957032,-90.064749,DJ Soul Sister,0,0,2018-07-13,Club Dance,One Eyed Jacks,KovZpZAFJ7vA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-13,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,33.7477915,-117.87160501,"Star Bar with DJ Brynn Taylor, Club Lucky Go Go Boys and DJ Ionicx",0,0,2018-07-14,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,39.66774,-105.208969,Griz,0,0,2018-07-14,Club Dance,Red Rocks Amphitheatre,KovZpZAaeIvA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-14,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-14,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-14,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,33.7477915,-117.87160501,18+ Drageteria Show and Dance Club!,0,0,2018-07-15,Club Dance,Velvet Lounge,KovZpZAJFakA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-15,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
Dance/Electronic,36.102916,-115.169756,Jabbawockeez,118.21,28.2,2018-07-15,Club Dance,Jabbawockeez Theater at MGM Grand Hotel & Casino,KovZpZAF6JEA
