Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,Subgenre,Venue,VenueID
Pop,29.759399,-95.362999,Josh Groban w/ Idina Menzel,0,0,2018-10-23,Adult Contemporary,Toyota Center - TX,ZFr9jZ7v7v
Pop,29.7520386,-95.3623133,Josh Groban,0,0,2018-10-23,Adult Contemporary,Toyota Center,KovZpZAJJIIA
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-10-23,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-10-23,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,32.79067196,-96.81081803,Josh Groban: Bridges Tour w/ very special guest Idina Menzel,199.5,49.5,2018-10-24,Adult Contemporary,American Airlines Center,KovZpZAJ67eA
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-10-24,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-10-24,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-10-25,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-10-25,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,33.445899,-112.071313,Josh Groban: Bridges Tour w/ very special guest Idina Menzel,194.75,44.75,2018-10-26,Adult Contemporary,Talking Stick Resort Arena,KovZpZAE617A
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-10-26,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-10-26,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,33.9583,-118.341868,Josh Groban: Bridges Tour w/ very special guest Idina Menzel,250.0,29.5,2018-10-27,Adult Contemporary,The Forum,KovZpZAEkn6A
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-10-27,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-10-27,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-10-28,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,42.856098,-78.864403,Justin Timberlake - The Man Of The Woods Tour,0,0,2018-10-28,Pop Rock,KeyBank Center,ZFr9jZe1d1
Pop,40.767798,-111.901096,Josh Groban,196.5,32.0,2018-10-29,Adult Contemporary,Vivint Smart Home Arena,KovZpZAdEtkA
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-10-29,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,39.735001,-105.020401,Josh Groban w/ Idina Menzel,0,0,2018-10-30,Adult Contemporary,Pepsi Center,ZFr9jZe7ek
Pop,36.11629558,-115.17230026,Frank Marino's Divas,108.99,68.99,2018-10-30,Pop,Mat Franco Theater at The Linq,KovZpZAJaJ7A
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-10-30,Pop,Sands Showroom at the Venetian,KovZpa3xIe
Pop,36.12198338,-115.17140642,Human Nature,116.88,66.88,2018-10-09,Pop,Sands Showroom at the Venetian,KovZpa3xIe
